Subject,Repetition,Parameter,Accumbens,Amygdala,Caudate,Cerebellum White Matter,Cerebral White Matter,Hippocampus,Pallidum,Putamen,Thalamus Proper,Ventral DC,Basal Forebrain,ACgG anterior cingulate gyrus,AIns anterior insula,AOrG anterior orbital gyrus,AnG angular gyrus,Calc calcarine cortex,CO central operculum,Cun cuneus,Ent entorhinal area,FO frontal operculum,FRP frontal pole,FuG fusiform gyrus,GRe gyrus rectus,IOG inferior occipital gyrus,ITG inferior temporal gyrus,LiG lingual gyrus,LOrG lateral orbital gyrus,MCgG middle cingulate gyrus,MFC medial frontal cortex,MFG middle frontal gyrus,MOG middle occipital gyrus,MOrG medial orbital gyrus,MPoG postcentral gyrus medial segment,MPrG precentral gyrus medial segment,MSFG superior frontal gyrus medial segment,MTG middle temporal gyrus,OCP occipital pole,OFuG occipital fusiform gyrus,OpIFG opercular part of the inferior frontal gyrus,OrIFG orbital part of the inferior frontal gyrus,PCgG posterior cingulate gyrus,PCu precuneus,PHG parahippocampal gyrus,PIns posterior insula,PO parietal operculum,PoG postcentral gyrus,POrG posterior orbital gyrus,PP planum polare,PrG precentral gyrus,PT planum temporale,SCA subcallosal area,SFG superior frontal gyrus,SMC supplementary motor cortex,SMG supramarginal gyrus,SOG superior occipital gyrus,SPL superior parietal lobule,STG superior temporal gyrus,TMP temporal pole,TrIFG triangular part of the inferior frontal gyrus,TTG transverse temporal gyrus
Sub-06,3,R1,0.5922058267,0.5234432115,0.688116034,0.8814000352,0.9818951945,0.5864640671,0.8525850436,0.7004617286,0.7513901601,0.8209448062,0.4979494371,0.6628406251,0.5482018138,0.9331297173,0.82837214,0.7248633684,0.6121054046,0.740454764,0.5218132734,0.629028912,0.78588844,0.5941209612,0.6922289385,0.7124863062,0.6078480331,0.5420855054,0.8979780213,0.7192336598,0.7007226429,0.9027686916,0.7624961303,0.7305866298,1.107647423,0.9395132005,0.8938584473,0.6301498947,0.8119888458,0.5780585915,0.7367170867,0.729794948,0.7104926166,0.7654371568,0.5679238175,0.5703718188,0.7306797106,0.9390017827,0.5985889262,0.5965536643,0.919754791,0.720771806,0.49645056,1.037383506,0.9803509879,0.7942222132,0.8559704286,0.871572769,0.6196195739,0.529958343,0.7575159409,0.6787471062
Sub-01,1,R2*,18.90321711,14.7642766,22.7815364,22.08474962,20.92352927,15.18060072,35.18139284,24.53440418,21.30565099,22.95166478,16.13341311,15.76036782,13.68759642,26.43400585,19.59914999,19.37066893,15.32407623,19.67247618,15.54504474,15.13310403,23.12377838,29.29079422,43.55099203,21.16640967,36.00944655,20.92106503,24.12978627,16.54812909,17.28049265,17.40431387,19.91257172,50.24146511,14.56358976,17.16724651,16.21272957,21.10812702,21.79845898,23.70358996,16.59682892,18.13958623,18.32482677,17.55494103,21.06543543,14.37121235,16.83693341,17.05467057,19.68490515,16.92601135,18.30037601,17.95780844,39.42463216,16.47810066,17.45428963,19.12078671,17.66269811,15.97060772,19.89921167,23.09769944,17.70315256,17.02222357
Sub-02,1,R2*,18.53084144,15.201503,19.24410672,22.91778316,20.92594243,17.51966825,36.56431741,21.47761778,19.56717274,23.888844,16.91049636,15.81163271,12.3512802,22.46851667,20.64239768,20.78113864,13.59499938,20.92107321,16.08116653,13.86542867,30.48618849,24.25433111,40.6814295,22.69043518,31.52776847,21.65259088,24.23439672,16.32976041,16.31025055,16.6713181,22.09156802,48.5221274,17.98632238,17.73778567,15.24778831,21.27912727,43.00864177,19.2207115,15.25282321,19.25769589,18.49936558,19.0783863,24.34489977,12.66032286,15.49734883,17.99129909,19.26987004,14.63114144,16.94591997,16.47176838,45.9010452,14.53699528,16.00964456,17.98513189,21.32586949,17.06356951,19.15369168,25.40822641,15.37866626,14.93438648
Sub-03,1,R2*,16.10869636,12.91200669,17.48684142,19.68375647,20.08829111,14.483386,29.71041374,21.26474549,18.7565314,20.42221028,19.76695326,15.09841919,12.31066958,34.62866997,17.41388461,18.51477717,14.62772592,19.75886281,16.16709699,14.83705409,20.60819383,26.7831566,48.55962574,22.52972894,40.84469107,21.28293662,21.7223284,16.5134226,16.14807677,15.0966737,20.08801783,56.19093466,18.93998226,17.16866739,15.05922769,22.73032346,22.01830312,23.50957955,15.62288904,18.28033109,18.31517596,17.60941928,19.41090732,13.27178162,16.28046381,16.25727311,18.42252849,17.1545608,17.10904066,16.20978479,45.66164654,13.94619046,15.98107228,17.04584853,20.41682821,15.1862232,18.71254927,19.30962483,16.62297978,16.48763912
Sub-04,1,R2*,18.07972575,15.74279225,19.99083912,25.64427364,21.48006587,14.26164025,33.23286727,22.77285793,19.84063236,21.58716968,19.64280325,15.94988092,13.96685481,24.47499583,18.27735929,19.9965514,15.70181466,19.15948756,18.39561072,15.37569465,24.33612908,28.05393322,38.51915084,19.93857153,35.85810117,21.76637234,26.05848777,17.38009225,17.27755541,18.82497563,18.62624513,49.06273565,17.42805685,17.30360081,16.14486383,19.13139884,19.4659819,21.91344282,16.82058248,17.21771739,19.15817969,19.14620299,18.4180552,14.34549583,15.69916182,16.99249235,20.96320949,16.19004309,18.86556311,18.62969161,38.44185562,16.79410296,17.12906707,18.72472744,18.25388004,16.38522894,18.5981888,17.67470585,19.76380672,17.07806146
Sub-05,1,R2*,18.07622807,13.9222228,19.17880565,19.43460981,20.15899855,14.96565557,28.17323352,19.32837596,17.6474294,21.11178176,17.49840205,15.81544178,12.99520959,25.37464278,16.22890592,17.99861127,14.35359389,17.97291499,16.78415584,13.22622234,21.58698722,27.76392579,35.68122374,18.06063654,40.89057493,18.06924426,18.95731799,15.1392796,17.2056915,15.06983216,16.79851202,50.52759037,13.29275218,13.32268678,13.58130064,18.71568408,19.10217184,19.22715269,14.84138457,14.23550249,19.01475385,16.53434479,19.69401352,14.32791324,15.2372257,15.33082924,18.18230828,14.72379373,15.48375314,17.1260806,42.45417743,14.49375259,14.72002703,16.59947133,15.36071598,13.28275985,17.17063192,16.06272836,15.02793963,15.8991957
Sub-06,1,R2*,18.50187296,14.40200271,20.97775274,21.66288955,20.68431623,15.43763255,33.16954006,22.91051555,19.71685976,21.63064151,18.53819145,16.2642417,13.29838633,32.50083636,20.11555451,21.45168886,15.15716624,20.30974971,17.05534412,14.79702237,15.939225,26.07229509,37.41532699,25.50702997,34.33277172,20.37854904,32.46743891,17.41328268,19.0632044,16.47228165,18.17382409,51.73312513,18.29982496,17.97438645,16.3996622,20.78279422,32.37452705,24.38298425,16.60639366,21.31762346,18.93452289,17.99570087,19.26657083,15.17467638,17.88769439,19.59195331,31.02361579,16.18845508,18.36246549,18.04126165,46.8475407,15.57031537,17.22252177,22.64818336,19.153188,15.51866342,19.5287985,17.67206692,17.63765156,18.59202713
Sub-01,2,R2*,17.40126622,13.39276059,21.85554302,22.16652423,20.76612442,14.69348478,33.97507386,24.02647111,20.07941985,22.17551189,17.19985388,15.77383646,13.64623414,26.45655299,19.78357801,19.03482403,15.25901614,18.68696323,15.36630672,14.66032053,22.48854884,28.80110795,44.70421802,20.85899643,36.01682767,20.80313229,24.28882405,16.01933547,17.28426696,17.25252323,19.71453578,48.83165325,14.84852542,17.13212692,16.89299924,20.87784135,21.26950823,22.42535783,16.24392444,18.05333179,18.75941015,17.76003769,20.57346516,14.01928174,17.1234044,16.64846619,19.67970159,16.75948232,17.92289247,18.46012798,38.77307429,16.38695273,17.45116533,19.38439092,17.15692416,16.06850018,19.81690904,22.94696712,17.43843578,17.19279392
Sub-02,2,R2*,19.50899628,13.07119028,19.55005924,23.9108557,20.59916639,15.32891745,38.30142497,22.3769357,18.87137565,19.66108371,15.08349019,14.99813637,13.59568715,22.36465297,19.88412492,20.93086744,14.22535402,20.3696533,17.149421,14.15346269,29.71641058,23.23660801,41.67455946,23.18940159,30.72169354,21.50059936,21.53889763,16.12119606,16.35398045,15.63393079,23.28009282,48.0660427,16.96076816,16.89402842,14.55384526,21.35017737,39.41518815,19.81827264,14.15323336,17.74418131,17.846084,17.49011154,23.41758784,12.63201654,15.59405419,16.96178237,19.54624026,14.76708946,16.69763602,16.71076471,47.23585258,14.23305853,16.22692295,17.35386208,22.51235154,16.30428231,18.30134541,24.11473288,14.47881227,14.63216555
Sub-03,2,R2*,16.1616056,13.41082761,17.20520118,20.13635396,19.99257702,14.3277107,30.22261669,21.56862766,19.55834838,20.64264393,17.24711899,14.63134153,12.33941429,33.8543072,17.03873072,18.83299358,15.07592016,20.12099687,16.54738101,14.91565078,19.59311764,25.97958393,48.17144974,22.58576771,40.18537201,21.18807748,21.71741774,16.61431769,16.98704182,15.06534501,20.16292394,54.49620317,19.04829428,17.43079787,14.9153029,22.9042674,20.33661445,23.78881555,15.42425361,18.83080441,17.41204368,17.28852119,17.92924061,13.4333748,16.57552996,16.37000152,17.85313114,16.69150317,17.0946706,16.5100596,42.32916555,13.97986188,15.92839698,16.8434242,21.04170169,15.14064351,18.76239454,19.74951466,16.80806882,16.78948208
Sub-04,2,R2*,15.90762809,13.91645767,19.64550168,22.77124621,21.49950169,15.58844266,32.51417957,21.59764209,20.62327837,23.48988744,16.8020312,16.94044781,13.12537085,26.53985599,17.73609891,19.40964361,15.69635564,18.91558446,17.37167935,15.32434803,24.60200046,25.63385129,41.31181425,20.31638567,35.74435003,20.71594776,26.78037777,17.51376437,17.64151751,19.36302544,18.8333718,51.44836156,17.38510179,17.4554952,16.87840337,18.9250924,20.02948735,23.85518948,17.49924573,17.39708701,19.01749522,18.65468681,17.38680522,13.83939301,16.1222739,17.32930016,21.97191618,16.06054304,19.15004747,19.45332129,39.36392407,17.07965297,17.43129289,18.51337079,18.56542838,16.31284656,18.6408328,20.68714145,20.01939481,17.59668583
Sub-05,2,R2*,17.60742887,13.92019537,18.1050926,19.54202922,20.10241295,14.94124051,29.14856519,19.4470697,18.40251545,20.84712144,16.28503142,14.66761133,13.15770722,24.96720813,15.93053052,18.05530753,14.53205385,18.02351053,17.05271516,13.45308562,21.2765494,28.03064057,36.49187606,18.34634382,40.39893456,18.19586378,18.29272941,15.33720381,16.48578175,14.64140943,17.19598112,49.92102408,13.05210834,13.46593076,13.42543914,18.81209386,18.94103616,19.49249451,15.35673545,14.44141675,19.19923678,15.9186354,19.81964262,13.88059774,15.03978731,15.42242835,18.23919898,14.34310018,15.90090764,16.86442769,41.93959918,14.32185477,15.47904681,16.67563927,15.91548086,13.04655097,17.14776856,16.19571384,15.04479069,14.93434022
Sub-06,2,R2*,20.17957131,13.25182014,20.60615334,21.69799497,20.65709889,15.62012712,32.88841027,22.79711977,20.22901763,22.93336407,20.73176777,15.91845008,13.30686562,31.05627351,20.44334942,21.34054731,15.2576903,19.91684204,16.33885614,15.16002401,16.23480188,24.95204999,35.37430497,24.47447263,32.9644316,20.07100945,32.5236641,16.9128087,17.75365967,16.49647733,17.81846466,49.46232635,18.72473569,18.36512026,16.19525833,20.4962747,31.95855439,24.34566199,16.37447954,21.06748006,18.99011734,17.88437179,18.39175694,14.94816211,18.11716053,20.24820047,30.53996062,15.60538842,18.25873916,18.19079069,44.57997354,15.26726218,16.90394444,23.54370669,18.76751766,15.21415868,19.58381589,17.39476615,17.47482199,18.39712697
Sub-01,3,R2*,19.60181212,14.24349187,22.3352557,22.01966844,21.07758607,15.53486733,34.95231381,24.83031753,21.75612087,22.57540471,16.11746751,15.64996239,14.17285007,26.68912918,19.57095025,18.6025255,15.37116497,18.3444857,15.57281993,15.51880346,21.04194711,29.02564701,42.47714765,20.56383934,36.0251915,20.2446411,23.94717565,16.81442074,16.95654993,16.76673272,19.69576889,48.24856817,15.08009906,18.21340916,16.09824739,20.92270589,21.54695579,21.93436381,16.66111858,18.36458199,18.99975985,17.5613842,20.71007689,14.81405141,17.28645074,17.08643614,19.53143361,16.94650935,18.33653884,17.84885221,37.22282734,15.79666438,17.63145566,19.43818871,17.11146527,16.29931465,19.82182966,23.74486375,17.51537529,17.36856609
Sub-02,3,R2*,18.64316651,14.18405819,19.27901311,22.81047073,20.7305079,16.60682971,38.04064537,21.59744371,20.53806955,22.13929879,17.2741057,15.72830137,12.87522457,23.302337,20.60634313,20.09213588,14.69962641,21.02283594,15.56664701,13.9823206,31.62357033,23.83067765,43.36715272,23.52559166,30.84444293,21.58964119,21.33173901,16.00740416,17.48783512,15.83069803,22.41281315,49.82307826,16.99206395,17.28682504,14.85885443,21.56568196,44.82501593,20.16450926,14.45965978,17.71915448,18.2698383,17.87679114,23.00642562,14.25342855,16.00647696,17.93166711,18.12512345,15.77301095,17.06448918,16.86963064,50.31042426,14.53766577,15.88280971,17.86015365,21.77072466,16.62878481,19.17050816,25.18896365,15.23663002,15.34495656
Sub-03,3,R2*,15.75764439,12.60977486,17.63547197,19.86491284,20.08924667,14.36016564,30.4047594,21.60098735,19.6082142,20.50965944,17.83806306,15.03123703,12.35908571,35.44130066,17.435201,18.71837538,14.88063121,19.91125728,15.49032792,14.96915727,21.18048642,25.46788839,50.17301506,22.44158665,40.19347908,20.79556094,21.7095648,16.73416977,16.35788094,15.26648673,20.57938069,57.48146763,19.18867854,17.41815632,14.67203371,22.81106796,21.19918046,23.63483289,15.76235859,18.7312457,17.99028781,17.36287072,18.5672431,13.6466986,16.50324612,16.54583955,18.47192591,16.9895115,17.31938594,16.3706171,44.66472713,14.14617837,16.15210249,17.29048983,20.22118902,15.39253101,18.65634099,19.49745768,16.67614658,16.91304476
Sub-04,3,R2*,19.04844467,15.08902152,19.62034388,23.35135789,21.33916612,15.33421705,33.37804475,22.64190494,21.30767978,22.78798294,14.89520861,15.52298634,14.12777933,25.08148026,17.74298282,20.12817557,16.61068697,19.19251173,16.83597682,15.45157746,24.28973406,26.62662687,41.8171448,20.61272068,35.26029591,20.70077992,26.40750733,17.50939403,17.32256765,18.62359758,18.90420808,48.95552014,18.36803911,18.21255547,15.84507416,18.68622951,20.54763615,21.78468948,16.76870962,17.18168311,19.47602834,18.71260183,18.13776986,15.40534026,16.68703043,17.3014425,20.51947853,16.48096361,18.77364138,19.67219889,38.3516056,16.55022725,16.96931684,18.79033696,18.56762386,16.18054332,17.91633857,18.06836724,19.86421137,18.31577188
Sub-05,3,R2*,17.96287181,12.09357232,19.10187478,19.62699264,20.15527474,14.94802956,27.8184043,19.38249206,17.6011465,20.74488506,16.69654891,15.66929608,13.07296518,23.82707876,16.14036057,18.50184684,14.48800339,18.06321882,15.76393116,13.48358749,21.78667809,27.06055742,39.74825484,18.3425685,40.79539449,18.07622386,18.46292531,15.32004134,15.79732751,14.92467403,17.09374765,50.27032553,13.18596738,13.65431201,13.64222179,19.07287068,19.3714083,19.58448509,15.01865641,14.28104082,18.95553515,16.05733371,18.4826397,14.76167799,16.03928044,15.43953218,18.00213616,15.23950032,15.74657617,17.51395065,45.29607713,14.62526406,15.3905173,17.04484121,15.68874002,13.06121935,17.40771183,16.21653925,15.19154416,16.62558179
Sub-06,3,R2*,20.80705861,12.78802378,20.47438101,21.40059018,20.47374884,15.22069224,33.30667391,22.68134939,19.50990808,21.78579737,20.42240723,16.00241936,13.06670638,35.47712878,20.00585567,21.75236688,15.02627758,19.92717892,16.79304761,14.5435067,17.45067821,25.28077042,37.89195528,24.04602747,33.78559533,19.82902734,37.29641365,16.77109584,18.4177686,15.97470128,17.80293411,52.60343439,18.63265593,18.0419185,16.19251137,20.57201334,32.45203569,23.84760965,16.15255552,23.50673977,18.99823416,18.188466,18.26308463,15.23892852,18.00250663,19.71899247,31.17227257,15.60718476,17.75254754,18.09021099,47.8205045,15.16713679,16.48845847,22.57585295,18.90776235,15.40385116,19.2559624,17.71288114,17.72437393,18.0654144
